ID,Latitude,Longitude,Altitude
84547,"-29,6363619000","-50,5753223000","66,091"
84548,"-29,6381220000","-50,5503873000","66,097"
84549,"-29,6381220000","-50,5502895000","66,097"
84550,"-29,6356774000","-50,5496051000","66,099"
84551,"-29,6379265000","-50,5578189000","66,102"
84552,"-29,6361664000","-50,5753223000","66,103"
84553,"-29,6426201000","-50,5666195000","66,107"
84554,"-29,6365575000","-50,5747356000","66,108"
84555,"-29,6391977000","-50,5655439000","66,108"
84556,"-29,6419356000","-50,5612414000","66,109"
84557,"-29,6445758000","-50,5666195000","66,110"
84558,"-29,6372420000","-50,5548854000","66,112"
84559,"-29,6569944000","-50,5928257000","66,113"
84560,"-29,6428157000","-50,5615347000","66,118"
84561,"-29,6359708000","-50,5731711000","66,122"
84562,"-29,6420334000","-50,5612414000","66,122"
84563,"-29,6370464000","-50,5546898000","66,126"
84564,"-29,6409578000","-50,5601658000","66,126"
84565,"-29,6394910000","-50,5652505000","66,133"
84566,"-29,6412511000","-50,5606547000","66,136"
84567,"-29,6448692000","-50,5667173000","66,138"
84568,"-29,6452603000","-50,5781581000","66,138"
84569,"-29,6418378000","-50,5612414000","66,141"
84570,"-29,6371442000","-50,5510718000","66,145"
84571,"-29,6373398000","-50,5494095000","66,146"
84572,"-29,6336240000","-50,5725844000","66,149"
84573,"-29,6374376000","-50,5563522000","66,153"
84574,"-29,6378287000","-50,5574278000","66,162"
84575,"-29,6401755000","-50,5646638000","66,177"
84576,"-29,6406644000","-50,5644683000","66,179"
84577,"-29,6451625000","-50,5781581000","66,179"
84578,"-29,6417401000","-50,5612414000","66,187"
84579,"-29,6566033000","-50,5927279000","66,190"
84580,"-29,6362641000","-50,5757135000","66,192"
84581,"-29,6376331000","-50,5571344000","66,193"
84582,"-29,6373398000","-50,5491161000","66,194"
84583,"-29,6341129000","-50,5519519000","66,195"
84584,"-29,6341129000","-50,5518541000","66,195"
84585,"-29,6388065000","-50,5655439000","66,195"
84586,"-29,6534742000","-50,5824606000","66,195"
84587,"-29,6350907000","-50,5635882000","66,197"
84588,"-29,6408600000","-50,5645661000","66,199"
84589,"-29,6350907000","-50,5529297000","66,199"
84590,"-29,6362641000","-50,5745400000","66,202"
84591,"-29,6389043000","-50,5475516000","66,206"
84592,"-29,6346996000","-50,5725844000","66,210"
84593,"-29,6409578000","-50,5653483000","66,211"
84594,"-29,6383176000","-50,5481383000","66,213"
84595,"-29,6387087000","-50,5478449000","66,214"
84596,"-29,6378287000","-50,5511696000","66,214"
84597,"-29,6346996000","-50,5634904000","66,215"
84598,"-29,6383176000","-50,5507785000","66,215"
84599,"-29,6362641000","-50,5499962000","66,216"
84600,"-29,6365575000","-50,5539076000","66,218"
84601,"-29,6365575000","-50,5538098000","66,218"
84602,"-29,6420334000","-50,5666195000","66,218"
84603,"-29,6364597000","-50,5537120000","66,219"
84604,"-29,6356774000","-50,5638816000","66,219"
84605,"-29,6483894000","-50,5834384000","66,223"
84606,"-29,6416423000","-50,5612414000","66,226"
84607,"-29,6479005000","-50,5832429000","66,226"
84608,"-29,6364597000","-50,5504851000","66,230"
84609,"-29,6385132000","-50,5480405000","66,232"
84610,"-29,6391977000","-50,5770824000","66,234"
84611,"-29,6378287000","-50,5485294000","66,234"
84612,"-29,6378287000","-50,5484316000","66,234"
84613,"-29,6385132000","-50,5509740000","66,234"
84614,"-29,6380243000","-50,5585034000","66,238"
84615,"-29,6367531000","-50,5542009000","66,239"
84616,"-29,6390999000","-50,5587968000","66,242"
84617,"-29,6349929000","-50,5498006000","66,243"
84618,"-29,6380243000","-50,5501918000","66,243"
84619,"-29,6382198000","-50,5586990000","66,246"
84620,"-29,6345040000","-50,5724866000","66,248"
84621,"-29,6381220000","-50,5582101000","66,249"
84622,"-29,6439891000","-50,5665217000","66,256"
84623,"-29,6373398000","-50,5561566000","66,259"
84624,"-29,6369486000","-50,5508763000","66,260"
84625,"-29,6367531000","-50,5644683000","66,261"
84626,"-29,6374376000","-50,5487250000","66,262"
84627,"-29,6383176000","-50,5653483000","66,265"
84628,"-29,6368508000","-50,5544943000","66,271"
84629,"-29,6470204000","-50,5665217000","66,277"
84630,"-29,6371442000","-50,5547876000","66,278"
84631,"-29,6460426000","-50,5667173000","66,279"
84632,"-29,6343085000","-50,5519519000","66,282"
84633,"-29,6343085000","-50,5518541000","66,282"
84634,"-29,6379265000","-50,5651528000","66,284"
84635,"-29,6470204000","-50,5669129000","66,285"
84636,"-29,6375353000","-50,5486272000","66,286"
84637,"-29,6366553000","-50,5506807000","66,287"
84638,"-29,6477049000","-50,5829495000","66,287"
84639,"-29,6374376000","-50,5511696000","66,290"
84640,"-29,6378287000","-50,5575256000","66,291"
84641,"-29,6425223000","-50,5666195000","66,293"
84642,"-29,6412511000","-50,5605569000","66,296"
84643,"-29,6359708000","-50,5642727000","66,298"
84644,"-29,6463359000","-50,5635882000","66,302"
84645,"-29,6351885000","-50,5497028000","66,306"
84646,"-29,6413489000","-50,5657395000","66,306"
84647,"-29,6392955000","-50,5589923000","66,307"
84648,"-29,6377309000","-50,5498984000","66,309"
84649,"-29,6349929000","-50,5528319000","66,310"
84650,"-29,6368508000","-50,5645661000","66,310"
84651,"-29,6346996000","-50,5498984000","66,313"
84652,"-29,6411534000","-50,5604591000","66,316"
84653,"-29,6561144000","-50,5909678000","66,316"
84654,"-29,6411534000","-50,5655439000","66,325"
84655,"-29,6464337000","-50,5668151000","66,327"
84656,"-29,6410556000","-50,5613392000","66,329"
84657,"-29,6366553000","-50,5748334000","66,329"
84658,"-29,6381220000","-50,5504851000","66,331"
84659,"-29,6429135000","-50,5629037000","66,331"
84660,"-29,6404689000","-50,5644683000","66,334"
84661,"-29,6446736000","-50,5666195000","66,334"
84662,"-29,6393932000","-50,5589923000","66,334"
84663,"-29,6349929000","-50,5635882000","66,336"
84664,"-29,6415445000","-50,5661306000","66,344"
84665,"-29,6398822000","-50,5589923000","66,344"
84666,"-29,6375353000","-50,5570367000","66,350"
84667,"-29,6390999000","-50,5770824000","66,352"
84668,"-29,6386110000","-50,5479427000","66,354"
84669,"-29,6385132000","-50,5587968000","66,355"
84670,"-29,6347974000","-50,5523430000","66,355"
84671,"-29,6383176000","-50,5510718000","66,360"
84672,"-29,6429135000","-50,5621214000","66,360"
84673,"-29,6468248000","-50,5670107000","66,362"
84674,"-29,6341129000","-50,5723888000","66,366"
84675,"-29,6392955000","-50,5590901000","66,369"
84676,"-29,6471182000","-50,5652505000","66,369"
84677,"-29,6357752000","-50,5496051000","66,371"
84678,"-29,6350907000","-50,5497028000","66,371"
84679,"-29,6390999000","-50,5655439000","66,374"
84680,"-29,6378287000","-50,5499962000","66,376"
84681,"-29,6470204000","-50,5657395000","66,377"
84682,"-29,6470204000","-50,5656417000","66,377"
84683,"-29,6484872000","-50,5837318000","66,378"
84684,"-29,6346018000","-50,5521474000","66,378"
84685,"-29,6352863000","-50,5634904000","66,379"
84686,"-29,6436957000","-50,5631971000","66,380"
84687,"-29,6380243000","-50,5483339000","66,380"
84688,"-29,6402733000","-50,5593835000","66,386"
84689,"-29,6424246000","-50,5613392000","66,393"
84690,"-29,6377309000","-50,5511696000","66,395"
84691,"-29,6362641000","-50,5642727000","66,396"
84692,"-29,6373398000","-50,5490184000","66,402"
84693,"-29,6394910000","-50,5589923000","66,404"
84694,"-29,6391977000","-50,5588946000","66,405"
84695,"-29,6382198000","-50,5505829000","66,407"
84696,"-29,6383176000","-50,5508763000","66,408"
84697,"-29,6359708000","-50,5730733000","66,409"
84698,"-29,6414467000","-50,5659350000","66,409"
84699,"-29,6359708000","-50,5740511000","66,410"
84700,"-29,6359708000","-50,5739533000","66,410"
84701,"-29,6341129000","-50,5517563000","66,411"
84702,"-29,6348952000","-50,5498006000","66,420"
84703,"-29,6421312000","-50,5666195000","66,423"
84704,"-29,6440869000","-50,5665217000","66,423"
84705,"-29,6355797000","-50,5728777000","66,424"
84706,"-29,6401755000","-50,5592857000","66,426"
84707,"-29,6343085000","-50,5723888000","66,428"
84708,"-29,6411534000","-50,5650550000","66,428"
84709,"-29,6412511000","-50,5656417000","66,429"
84710,"-29,6364597000","-50,5640771000","66,432"
84711,"-29,6392955000","-50,5654461000","66,433"
84712,"-29,6379265000","-50,5586012000","66,435"
84713,"-29,6553321000","-50,5919457000","66,439"
84714,"-29,6365575000","-50,5753223000","66,442"
84715,"-29,6408600000","-50,5600680000","66,442"
84716,"-29,6386110000","-50,5654461000","66,444"
84717,"-29,6467271000","-50,5643705000","66,446"
84718,"-29,6480960000","-50,5834384000","66,447"
84719,"-29,6481938000","-50,5834384000","66,450"
84720,"-29,6359708000","-50,5729755000","66,451"
84721,"-29,6565055000","-50,5927279000","66,455"
84722,"-29,6375353000","-50,5511696000","66,456"
84723,"-29,6364597000","-50,5753223000","66,456"
84724,"-29,6378287000","-50,5577212000","66,456"
84725,"-29,6378287000","-50,5576234000","66,456"
84726,"-29,6403711000","-50,5594813000","66,457"
84727,"-29,6535720000","-50,5827539000","66,458"
84728,"-29,6423268000","-50,5613392000","66,468"
84729,"-29,6368508000","-50,5507785000","66,471"
84730,"-29,6380243000","-50,5584056000","66,473"
84731,"-29,6523985000","-50,5821672000","66,474"
84732,"-29,6461404000","-50,5633926000","66,475"
84733,"-29,6482916000","-50,5834384000","66,477"
84734,"-29,6429135000","-50,5618281000","66,479"
84735,"-29,6392955000","-50,5591879000","66,479"
84736,"-29,6351885000","-50,5534186000","66,480"
84737,"-29,6376331000","-50,5511696000","66,483"
84738,"-29,6393932000","-50,5769847000","66,483"
84739,"-29,6394910000","-50,5651528000","66,483"
84740,"-29,6394910000","-50,5650550000","66,483"
84741,"-29,6345040000","-50,5633926000","66,491"
84742,"-29,6355797000","-50,5533209000","66,491"
84743,"-29,6399799000","-50,5590901000","66,494"
84744,"-29,6365575000","-50,5505829000","66,497"
84745,"-29,6386110000","-50,5587968000","66,497"
84746,"-29,6400777000","-50,5591879000","66,498"
84747,"-29,6388065000","-50,5476494000","66,501"
84748,"-29,6389043000","-50,5474538000","66,504"
84749,"-29,6484872000","-50,5835362000","66,504"
84750,"-29,6371442000","-50,5645661000","66,512"
84751,"-29,6406644000","-50,5598724000","66,513"
84752,"-29,6379265000","-50,5579167000","66,514"
84753,"-29,6390021000","-50,5655439000","66,514"
84754,"-29,6436957000","-50,5664240000","66,515"
84755,"-29,6393932000","-50,5653483000","66,519"
84756,"-29,6395888000","-50,5589923000","66,523"
84757,"-29,6389043000","-50,5655439000","66,525"
84758,"-29,6407622000","-50,5599702000","66,528"
84759,"-29,6381220000","-50,5505829000","66,528"
84760,"-29,6410556000","-50,5653483000","66,531"
84761,"-29,6381220000","-50,5581123000","66,532"
84762,"-29,6470204000","-50,5667173000","66,533"
84763,"-29,6471182000","-50,5648594000","66,535"
84764,"-29,6468248000","-50,5659350000","66,536"
84765,"-29,6484872000","-50,5836340000","66,537"
84766,"-29,6348952000","-50,5726821000","66,542"
84767,"-29,6561144000","-50,5926301000","66,545"
84768,"-29,6377309000","-50,5572322000","66,546"
84769,"-29,6411534000","-50,5652505000","66,548"
84770,"-29,6411534000","-50,5651528000","66,548"
84771,"-29,6381220000","-50,5586990000","66,549"
84772,"-29,6470204000","-50,5668151000","66,551"
84773,"-29,6358730000","-50,5728777000","66,556"
84774,"-29,6411534000","-50,5606547000","66,562"
84775,"-29,6462381000","-50,5634904000","66,568"
84776,"-29,6349929000","-50,5497028000","66,569"
84777,"-29,6381220000","-50,5652505000","66,571"
84778,"-29,6391977000","-50,5589923000","66,576"
84779,"-29,6405667000","-50,5597746000","66,579"
84780,"-29,6405667000","-50,5596768000","66,579"
84781,"-29,6571900000","-50,5934124000","66,579"
84782,"-29,6390021000","-50,5587968000","66,580"
84783,"-29,6342107000","-50,5519519000","66,584"
84784,"-29,6342107000","-50,5518541000","66,584"
84785,"-29,6346996000","-50,5522452000","66,588"
84786,"-29,6404689000","-50,5595791000","66,590"
84787,"-29,6391977000","-50,5590901000","66,591"
84788,"-29,6374376000","-50,5496051000","66,594"
84789,"-29,6393932000","-50,5590901000","66,595"
84790,"-29,6373398000","-50,5489206000","66,597"
84791,"-29,6447714000","-50,5666195000","66,598"
84792,"-29,6375353000","-50,5497028000","66,600"
84793,"-29,6342107000","-50,5723888000","66,601"
84794,"-29,6373398000","-50,5495073000","66,601"
84795,"-29,6410556000","-50,5654461000","66,608"
84796,"-29,6373398000","-50,5562544000","66,608"
84797,"-29,6347974000","-50,5498006000","66,611"
84798,"-29,6350907000","-50,5530275000","66,612"
84799,"-29,6425223000","-50,5613392000","66,612"
84800,"-29,6360686000","-50,5753223000","66,613"
84801,"-29,6351885000","-50,5727799000","66,614"
84802,"-29,6441847000","-50,5665217000","66,616"
84803,"-29,6375353000","-50,5569389000","66,617"
84804,"-29,6422290000","-50,5666195000","66,621"
84805,"-29,6363619000","-50,5502895000","66,625"
84806,"-29,6363619000","-50,5501918000","66,625"
84807,"-29,6454559000","-50,5783536000","66,629"
84808,"-29,6454559000","-50,5782559000","66,629"
84809,"-29,6428157000","-50,5624148000","66,629"
84810,"-29,6532786000","-50,5822650000","66,630"
84811,"-29,6425223000","-50,5627082000","66,635"
84812,"-29,6380243000","-50,5503873000","66,639"
84813,"-29,6380243000","-50,5502895000","66,639"
84814,"-29,6470204000","-50,5666195000","66,640"
84815,"-29,6426201000","-50,5613392000","66,641"
84816,"-29,6424246000","-50,5666195000","66,643"
84817,"-29,6368508000","-50,5545921000","66,645"
84818,"-29,6372420000","-50,5510718000","66,652"
84819,"-29,6396866000","-50,5589923000","66,661"
84820,"-29,6377309000","-50,5485294000","66,662"
84821,"-29,6377309000","-50,5484316000","66,662"
84822,"-29,6556254000","-50,5912612000","66,666"
84823,"-29,6389043000","-50,5471605000","66,669"
84824,"-29,6384154000","-50,5587968000","66,671"
84825,"-29,6384154000","-50,5653483000","66,675"
84826,"-29,6378287000","-50,5650550000","66,677"
84827,"-29,6378287000","-50,5649572000","66,677"
84828,"-29,6358730000","-50,5641749000","66,681"
84829,"-29,6367531000","-50,5542987000","66,686"
84830,"-29,6411534000","-50,5654461000","66,686"
84831,"-29,6389043000","-50,5587968000","66,687"
84832,"-29,6356774000","-50,5728777000","66,690"
84833,"-29,6464337000","-50,5638816000","66,694"
84834,"-29,6464337000","-50,5637838000","66,694"
84835,"-29,6429135000","-50,5620237000","66,696"
84836,"-29,6411534000","-50,5653483000","66,697"
84837,"-29,6379265000","-50,5500940000","66,699"
84838,"-29,6380243000","-50,5583079000","66,700"
84839,"-29,6423268000","-50,5666195000","66,703"
84840,"-29,6382198000","-50,5506807000","66,704"
84841,"-29,6411534000","-50,5605569000","66,707"
84842,"-29,6374376000","-50,5645661000","66,712"
84843,"-29,6353841000","-50,5496051000","66,713"
84844,"-29,6530830000","-50,5821672000","66,717"
84845,"-29,6376331000","-50,5646638000","66,726"
84846,"-29,6483894000","-50,5837318000","66,727"
84847,"-29,6367531000","-50,5543965000","66,731"
84848,"-29,6409578000","-50,5602635000","66,731"
84849,"-29,6554299000","-50,5916523000","66,737"
84850,"-29,6397844000","-50,5589923000","66,738"
84851,"-29,6484872000","-50,5838296000","66,739"
84852,"-29,6372420000","-50,5549832000","66,739"
84853,"-29,6369486000","-50,5546898000","66,742"
84854,"-29,6391977000","-50,5591879000","66,743"
84855,"-29,6410556000","-50,5644683000","66,745"
84856,"-29,6393932000","-50,5591879000","66,750"
84857,"-29,6380243000","-50,5586990000","66,751"
84858,"-29,6555276000","-50,5914567000","66,758"
84859,"-29,6354819000","-50,5728777000","66,759"
84860,"-29,6570922000","-50,5930213000","66,760"
84861,"-29,6360686000","-50,5534186000","66,761"
84862,"-29,6375353000","-50,5565477000","66,764"
84863,"-29,6559188000","-50,5925324000","66,764"
84864,"-29,6438913000","-50,5632949000","66,764"
84865,"-29,6533764000","-50,5823628000","66,768"
84866,"-29,6427179000","-50,5614370000","66,770"
84867,"-29,6476071000","-50,5829495000","66,771"
84868,"-29,6378287000","-50,5578189000","66,771"
84869,"-29,6410556000","-50,5616325000","66,771"
84870,"-29,6410556000","-50,5615347000","66,771"
84871,"-29,6478027000","-50,5831451000","66,774"
84872,"-29,6363619000","-50,5759090000","66,777"
84873,"-29,6363619000","-50,5758112000","66,777"
84874,"-29,6387087000","-50,5477472000","66,783"
84875,"-29,6442825000","-50,5665217000","66,785"
84876,"-29,6338195000","-50,5724866000","66,788"
84877,"-29,6437935000","-50,5664240000","66,791"
84878,"-29,6382198000","-50,5510718000","66,791"
84879,"-29,6380243000","-50,5580145000","66,793"
84880,"-29,6387087000","-50,5587968000","66,797"
84881,"-29,6349929000","-50,5531253000","66,801"
84882,"-29,6522030000","-50,5822650000","66,802"
84883,"-29,6564077000","-50,5909678000","66,803"
84884,"-29,6357752000","-50,5728777000","66,803"
84885,"-29,6373398000","-50,5488228000","66,804"
84886,"-29,6564077000","-50,5927279000","66,804"
84887,"-29,6377309000","-50,5648594000","66,805"
84888,"-29,6384154000","-50,5480405000","66,812"
84889,"-29,6449669000","-50,5783536000","66,813"
84890,"-29,6449669000","-50,5782559000","66,813"
84891,"-29,6375353000","-50,5568411000","66,813"
84892,"-29,6432068000","-50,5665217000","66,814"
84893,"-29,6388065000","-50,5587968000","66,817"
84894,"-29,6483894000","-50,5836340000","66,823"
84895,"-29,6370464000","-50,5508763000","66,828"
84896,"-29,6410556000","-50,5604591000","66,830"
84897,"-29,6384154000","-50,5509740000","66,838"
84898,"-29,6387087000","-50,5654461000","66,841"
84899,"-29,6370464000","-50,5645661000","66,842"
84900,"-29,6407622000","-50,5644683000","66,844"
84901,"-29,6391977000","-50,5654461000","66,849"
84902,"-29,6376331000","-50,5498006000","66,853"
84903,"-29,6347974000","-50,5526364000","66,853"
84904,"-29,6348952000","-50,5528319000","66,855"
84905,"-29,6377309000","-50,5573300000","66,858"
84906,"-29,6379265000","-50,5483339000","66,863"
84907,"-29,6411534000","-50,5609480000","66,863"
84908,"-29,6471182000","-50,5651528000","66,864"
84909,"-29,6389043000","-50,5473560000","66,866"
84910,"-29,6375353000","-50,5567433000","66,868"
84911,"-29,6375353000","-50,5566455000","66,870"
84912,"-29,6382198000","-50,5481383000","66,876"
84913,"-29,6411534000","-50,5607525000","66,876"
84914,"-29,6367531000","-50,5506807000","66,881"
84915,"-29,6479005000","-50,5833406000","66,885"
84916,"-29,6372420000","-50,5492139000","66,891"
84917,"-29,6416423000","-50,5662284000","66,893"
84918,"-29,6428157000","-50,5617303000","66,893"
84919,"-29,6428157000","-50,5616325000","66,893"
84920,"-29,6372420000","-50,5493117000","66,898"
84921,"-29,6483894000","-50,5835362000","66,898"
84922,"-29,6434024000","-50,5630993000","66,908"
84923,"-29,6378287000","-50,5586012000","66,911"
84924,"-29,6347974000","-50,5525386000","66,913"
84925,"-29,6374376000","-50,5486272000","66,917"
84926,"-29,6409578000","-50,5614370000","66,921"
84927,"-29,6469226000","-50,5670107000","66,921"
84928,"-29,6381220000","-50,5482361000","66,923"
84929,"-29,6479983000","-50,5834384000","66,925"
84930,"-29,6568966000","-50,5928257000","66,927"
84931,"-29,6411534000","-50,5614370000","66,928"
84932,"-29,6370464000","-50,5547876000","66,930"
84933,"-29,6397844000","-50,5646638000","66,934"
84934,"-29,6363619000","-50,5641749000","66,934"
84935,"-29,6392955000","-50,5592857000","66,936"
84936,"-29,6366553000","-50,5541031000","66,938"
84937,"-29,6344062000","-50,5631971000","66,939"
84938,"-29,6348952000","-50,5531253000","66,940"
84939,"-29,6349929000","-50,5530275000","66,942"
84940,"-29,6379265000","-50,5501918000","66,944"
84941,"-29,6394910000","-50,5590901000","66,957"
84942,"-29,6467271000","-50,5660328000","66,959"
84943,"-29,6360686000","-50,5642727000","66,961"
84944,"-29,6443802000","-50,5665217000","66,963"
84945,"-29,6361664000","-50,5498006000","66,969"
84946,"-29,6379265000","-50,5503873000","66,971"
84947,"-29,6379265000","-50,5502895000","66,971"
84948,"-29,6379265000","-50,5585034000","66,973"
84949,"-29,6429135000","-50,5619259000","66,974"
84950,"-29,6361664000","-50,5642727000","66,974"
84951,"-29,6380243000","-50,5582101000","66,984"
84952,"-29,6402733000","-50,5594813000","66,989"
84953,"-29,6438913000","-50,5664240000","66,989"
84954,"-29,6346996000","-50,5498006000","66,994"
84955,"-29,6401755000","-50,5593835000","66,996"
84956,"-29,6398822000","-50,5590901000","67,000"
84957,"-29,6347974000","-50,5524408000","67,001"
84958,"-29,6362641000","-50,5498984000","67,005"
84959,"-29,6412511000","-50,5655439000","67,010"
84960,"-29,6336240000","-50,5726821000","67,017"
84961,"-29,6349929000","-50,5529297000","67,021"
84962,"-29,6381220000","-50,5510718000","67,022"
84963,"-29,6363619000","-50,5746378000","67,023"
84964,"-29,6367531000","-50,5544943000","67,023"
84965,"-29,6390999000","-50,5588946000","67,023"
84966,"-29,6380243000","-50,5504851000","67,024"
84967,"-29,6379265000","-50,5584056000","67,024"
84968,"-29,6369486000","-50,5507785000","67,025"
84969,"-29,6469226000","-50,5665217000","67,030"
84970,"-29,6471182000","-50,5649572000","67,033"
84971,"-29,6359708000","-50,5756157000","67,033"
84972,"-29,6354819000","-50,5634904000","67,038"
84973,"-29,6456514000","-50,5666195000","67,039"
84974,"-29,6406644000","-50,5599702000","67,042"
84975,"-29,6468248000","-50,5644683000","67,045"
84976,"-29,6455536000","-50,5784514000","67,046"
84977,"-29,6455536000","-50,5666195000","67,053"
84978,"-29,6400777000","-50,5592857000","67,053"
84979,"-29,6408600000","-50,5601658000","67,053"
84980,"-29,6392955000","-50,5771802000","67,056"
84981,"-29,6350907000","-50,5531253000","67,057"
84982,"-29,6393932000","-50,5592857000","67,058"
84983,"-29,6379265000","-50,5586990000","67,058"
84984,"-29,6371442000","-50,5548854000","67,062"
84985,"-29,6469226000","-50,5666195000","67,064"
84986,"-29,6353841000","-50,5633926000","67,064"
84987,"-29,6405667000","-50,5598724000","67,065"
84988,"-29,6399799000","-50,5591879000","67,065"
84989,"-29,6382198000","-50,5652505000","67,067"
84990,"-29,6403711000","-50,5595791000","67,067"
84991,"-29,6407622000","-50,5600680000","67,067"
84992,"-29,6372420000","-50,5491161000","67,070"
84993,"-29,6381220000","-50,5506807000","67,071"
84994,"-29,6352863000","-50,5496051000","67,072"
84995,"-29,6393932000","-50,5652505000","67,074"
84996,"-29,6378287000","-50,5579167000","67,077"
84997,"-29,6364597000","-50,5503873000","67,082"
84998,"-29,6482916000","-50,5835362000","67,085"
84999,"-29,6434024000","-50,5664240000","67,089"
85000,"-29,6373398000","-50,5510718000","67,092"
85001,"-29,6376331000","-50,5485294000","67,094"
85002,"-29,6376331000","-50,5484316000","67,094"
85003,"-29,6386110000","-50,5478449000","67,095"
85004,"-29,6439891000","-50,5664240000","67,096"
85005,"-29,6383176000","-50,5587968000","67,098"
85006,"-29,6410556000","-50,5611436000","67,099"
85007,"-29,6385132000","-50,5479427000","67,100"
85008,"-29,6385132000","-50,5653483000","67,103"
85009,"-29,6372420000","-50,5494095000","67,106"
85010,"-29,6461404000","-50,5667173000","67,110"
85011,"-29,6339173000","-50,5724866000","67,110"
85012,"-29,6348952000","-50,5497028000","67,113"
85013,"-29,6392955000","-50,5653483000","67,116"
85014,"-29,6402733000","-50,5645661000","67,122"
85015,"-29,6427179000","-50,5625126000","67,122"
85016,"-29,6481938000","-50,5835362000","67,132"
85017,"-29,6405667000","-50,5643705000","67,132"
85018,"-29,6371442000","-50,5509740000","67,133"
85019,"-29,6388065000","-50,5475516000","67,133"
85020,"-29,6361664000","-50,5757135000","67,133"
85021,"-29,6404689000","-50,5597746000","67,133"
85022,"-29,6404689000","-50,5596768000","67,133"
85023,"-29,6471182000","-50,5650550000","67,137"
85024,"-29,6376331000","-50,5498984000","67,137"
85025,"-29,6395888000","-50,5646638000","67,137"
85026,"-29,6379265000","-50,5583079000","67,138"
85027,"-29,6377309000","-50,5574278000","67,139"
85028,"-29,6482916000","-50,5836340000","67,147"
85029,"-29,6431090000","-50,5630015000","67,153"
85030,"-29,6390999000","-50,5654461000","67,153"
85031,"-29,6380243000","-50,5651528000","67,157"
85032,"-29,6406644000","-50,5643705000","67,157"
85033,"-29,6409578000","-50,5644683000","67,159"
85034,"-29,6341129000","-50,5516585000","67,159"
85035,"-29,6375353000","-50,5571344000","67,160"
85036,"-29,6374376000","-50,5564500000","67,162"
85037,"-29,6388065000","-50,5654461000","67,162"
85038,"-29,6448692000","-50,5632949000","67,165"
85039,"-29,6391977000","-50,5771802000","67,166"
85040,"-29,6378287000","-50,5483339000","67,167"
85041,"-29,6390999000","-50,5589923000","67,173"
85042,"-29,6361664000","-50,5535164000","67,174"
85043,"-29,6362641000","-50,5752245000","67,175"
85044,"-29,6360686000","-50,5743445000","67,180"
85045,"-29,6389043000","-50,5472582000","67,184"
85046,"-29,6364597000","-50,5747356000","67,185"
85047,"-29,6359708000","-50,5753223000","67,185"
85048,"-29,6378287000","-50,5500940000","67,186"
85049,"-29,6383176000","-50,5509740000","67,186"
85050,"-29,6372420000","-50,5550810000","67,186"
85051,"-29,6467271000","-50,5669129000","67,189"
85052,"-29,6347974000","-50,5527342000","67,190"
85053,"-29,6569944000","-50,5929235000","67,191"
85054,"-29,6377309000","-50,5499962000","67,193"
85055,"-29,6356774000","-50,5533209000","67,198"
85056,"-29,6348952000","-50,5532231000","67,207"
85057,"-29,6444780000","-50,5665217000","67,216"
85058,"-29,6367531000","-50,5545921000","67,231"
85059,"-29,6408600000","-50,5644683000","67,231"
85060,"-29,6430113000","-50,5665217000","67,232"
85061,"-29,6346018000","-50,5633926000","67,233"
85062,"-29,6372420000","-50,5556677000","67,233"
85063,"-29,6411534000","-50,5608502000","67,234"
85064,"-29,6387087000","-50,5476494000","67,239"
85065,"-29,6520074000","-50,5825584000","67,241"
85066,"-29,6520074000","-50,5824606000","67,241"
85067,"-29,6428157000","-50,5629037000","67,242"
85068,"-29,6380243000","-50,5510718000","67,245"
85069,"-29,6376331000","-50,5499962000","67,245"
85070,"-29,6394910000","-50,5649572000","67,246"
85071,"-29,6344062000","-50,5520497000","67,249"
85072,"-29,6350907000","-50,5496051000","67,250"
85073,"-29,6451625000","-50,5631971000","67,251"
85074,"-29,6429135000","-50,5665217000","67,252"
85075,"-29,6380243000","-50,5505829000","67,254"
85076,"-29,6382198000","-50,5507785000","67,255"
85077,"-29,6379265000","-50,5504851000","67,257"
85078,"-29,6337218000","-50,5725844000","67,261"
85079,"-29,6365575000","-50,5504851000","67,262"
85080,"-29,6413489000","-50,5613392000","67,263"
85081,"-29,6414467000","-50,5658372000","67,265"
85082,"-29,6534742000","-50,5826561000","67,266"
85083,"-29,6534742000","-50,5825584000","67,266"
85084,"-29,6390999000","-50,5590901000","67,268"
85085,"-29,6366553000","-50,5505829000","67,270"
85086,"-29,6431090000","-50,5665217000","67,270"
85087,"-29,6435980000","-50,5663262000","67,275"
85088,"-29,6475093000","-50,5829495000","67,275"
85089,"-29,6391977000","-50,5592857000","67,276"
85090,"-29,6372420000","-50,5558633000","67,278"
85091,"-29,6372420000","-50,5557655000","67,278"
85092,"-29,6394910000","-50,5591879000","67,278"
85093,"-29,6358730000","-50,5729755000","67,281"
85094,"-29,6440869000","-50,5664240000","67,284"
85095,"-29,6378287000","-50,5585034000","67,285"
85096,"-29,6369486000","-50,5645661000","67,289"
85097,"-29,6396866000","-50,5644683000","67,292"
85098,"-29,6359708000","-50,5533209000","67,292"
85099,"-29,6375353000","-50,5485294000","67,298"
85100,"-29,6375353000","-50,5484316000","67,298"
85101,"-29,6380243000","-50,5581123000","67,300"
85102,"-29,6469226000","-50,5667173000","67,302"
85103,"-29,6465315000","-50,5668151000","67,306"
85104,"-29,6483894000","-50,5838296000","67,310"
85105,"-29,6417401000","-50,5665217000","67,311"
